234,"Watford manager Claudio Ranieri made some ambitious transfer requests during Thursday's press conference, including Cristiano Ronaldo and Lionel Messi. The Hornets are preparing to host Manchester United this weekend - and victory could spell very bad news indeed for opposition manager Ole Gunnar Solskjaer.",Watford boss Claudio Ranieri makes Cristiano Ronaldo and Lionel Messi transfer plea,"Watford boss Claudio Ranieri makes Cristiano Ronaldo and Lionel Messi transfer plea.Watford manager Claudio Ranieri made some ambitious transfer requests during Thursday's press conference, including Cristiano Ronaldo and Lionel Messi. The Hornets are preparing to host Manchester United this weekend - and victory could spell very bad news indeed for opposition manager Ole Gunnar Solskjaer."
235,Barcelona president Joan Laporta has refused to rule out moves for former stars Lionel Messi and Andres Iniesta following the recent return of Dani Aves to Camp,Joan Laporta leaves door open to Lionel Messi & Andres Iniesta returns to Barcelona,Joan Laporta leaves door open to Lionel Messi & Andres Iniesta returns to Barcelona.Barcelona president Joan Laporta has refused to rule out moves for former stars Lionel Messi and Andres Iniesta following the recent return of Dani Aves to Camp
236,Lionel Messi took to Instagram to explain his situation in response to reports of growing tension within the management of Paris Saint-Germain after his,Messi Responds to Rumors Surronding His Future at PSG,Messi Responds to Rumors Surronding His Future at PSG.Lionel Messi took to Instagram to explain his situation in response to reports of growing tension within the management of Paris Saint-Germain after his
237,Lionel Messi has done nearly everything there is to do on a football pitch. He has achieved almost everything he could have in his illustrious career.,Ranking Lionel Messi's 6 Ballon d'Or wins,Ranking Lionel Messi's 6 Ballon d'Or wins.Lionel Messi has done nearly everything there is to do on a football pitch. He has achieved almost everything he could have in his illustrious career.
238,"LIONEL MESSI’s wife Antonela Roccuzzo is something of a super fan when it comes to Harry Potter. Whether it be the books or the films, Messi’s stunning partner absolutely loves them",Lionel Messi’s wife Antonela is Harry Potter super fan with tattoo of golden snitch who loves the films,"Lionel Messi’s wife Antonela is Harry Potter super fan with tattoo of golden snitch who loves the films.LIONEL MESSI’s wife Antonela Roccuzzo is something of a super fan when it comes to Harry Potter. Whether it be the books or the films, Messi’s stunning partner absolutely loves them"
239,"Barcelona's highest guarantor, Jose Elias, has said Lionel Messi's exit from the club was not strictly down to sporting reasons in an interview on the show La Sotana. ""Messi's departure was coming,"" he explained.",Barcelona's guarantor reveals the three reasons for Leo Messi's exit,"Barcelona's guarantor reveals the three reasons for Leo Messi's exit.Barcelona's highest guarantor, Jose Elias, has said Lionel Messi's exit from the club was not strictly down to sporting reasons in an interview on the show La Sotana. ""Messi's departure was coming,"" he explained."
240,"This summer he was gifted Lionel Messi, reuniting arguably the best player in the world with Neymar. Throw Kylian Mbappe into the mix and that is three of the best players in the game -- if not the three best attackers -- but they are struggling to convince so far this season as they headline a ludicrously star-studded squad.","PSG's slow start: Why has Mauricio Pochettino struggled to get the most out of Messi, Neymar and Mbappe?","PSG's slow start: Why has Mauricio Pochettino struggled to get the most out of Messi, Neymar and Mbappe?.This summer he was gifted Lionel Messi, reuniting arguably the best player in the world with Neymar. Throw Kylian Mbappe into the mix and that is three of the best players in the game -- if not the three best attackers -- but they are struggling to convince so far this season as they headline a ludicrously star-studded squad."
241,"Barcelona have plenty of capable dribblers in their squad. Although the loss of Lionel Messi has been a massive tragedy, they have several exciting young talents with flair to look forward to.",Ranking the 5 best dribblers at Barcelona right now,"Ranking the 5 best dribblers at Barcelona right now.Barcelona have plenty of capable dribblers in their squad. Although the loss of Lionel Messi has been a massive tragedy, they have several exciting young talents with flair to look forward to."
242,"Meanwhile, Barcelona president Joan Laporta has hinted that Messi could return to the Camp Nou. Elsewhere, PSG have entered the race for a Serie A striker. On that note, here's a look at the key PSG transfer stories as on 18th November 2021.",Barcelona president hints at Lionel Messi return,"Barcelona president hints at Lionel Messi return.Meanwhile, Barcelona president Joan Laporta has hinted that Messi could return to the Camp Nou. Elsewhere, PSG have entered the race for a Serie A striker. On that note, here's a look at the key PSG transfer stories as on 18th November 2021."
243,"Fan tokens are all the rage across the football industry, and Argentine star Lionel Messi is credited with helping them to take off. When",Football embraces crypto as Messi helps 'fan tokens' takeoff,"Football embraces crypto as Messi helps 'fan tokens' takeoff.Fan tokens are all the rage across the football industry, and Argentine star Lionel Messi is credited with helping them to take off. When"
244,"Following the return of Dani Alves, FC Barcelona president Joan Laporta has responded to talk of a potential homecoming for former Blaugrana stars Lionel Messi and Andres Iniesta.","'Messi, Iniesta Barca return? Maybe...'","'Messi, Iniesta Barca return? Maybe...'.Following the return of Dani Alves, FC Barcelona president Joan Laporta has responded to talk of a potential homecoming for former Blaugrana stars Lionel Messi and Andres Iniesta."
245,Is superstar Lionel Messi set to make a sensational return to Barcelona in January; Joan Laporta comments on the state of affairs.,Barcelona supremo comments on Lionel Messi return,Barcelona supremo comments on Lionel Messi return.Is superstar Lionel Messi set to make a sensational return to Barcelona in January; Joan Laporta comments on the state of affairs.
246,"Barcelona’s highest guarantor, Jose Elias, has now explained the three important factors that led to Lionel Messi’s eventual exit from the Camp Nou.","Lionel Messi Forced To Leave Barcelona For Three Reasons, It Showed How Deep The Problems Were At Club","Lionel Messi Forced To Leave Barcelona For Three Reasons, It Showed How Deep The Problems Were At Club.Barcelona’s highest guarantor, Jose Elias, has now explained the three important factors that led to Lionel Messi’s eventual exit from the Camp Nou."
247,Barcelona President Joan Laporta has refused to rule out the possibility of Lionel Messi returning to the club. Messi left his boyhood club in the summer as,Laporta Can't Rule Out Messi Return To Barcelona,Laporta Can't Rule Out Messi Return To Barcelona.Barcelona President Joan Laporta has refused to rule out the possibility of Lionel Messi returning to the club. Messi left his boyhood club in the summer as
248,"Andres Iniesta left Barcelona at the end of the 2017/18 season to join J-League side, Vissel Kobe, while club icon Messi went for PSG in the summer transfer. But with their former teammate Xavi Hernandez now the head coach and Alves returning from Brazil,",Lionel Messi and Andres Iniesta could return to Barcelona one day,"Lionel Messi and Andres Iniesta could return to Barcelona one day.Andres Iniesta left Barcelona at the end of the 2017/18 season to join J-League side, Vissel Kobe, while club icon Messi went for PSG in the summer transfer. But with their former teammate Xavi Hernandez now the head coach and Alves returning from Brazil,"
249,"Andres Iniesta left Barcelona at the end of the 2017/18 season to join J-League side, Vissel Kobe, while club icon Messi went for PSG in the summer transfer. But with their former teammate Xavi Hernandez now the head coach and Alves returning from Brazil,",Lionel Messi and Andres Iniesta could return to Barcelona one day,"Lionel Messi and Andres Iniesta could return to Barcelona one day.Andres Iniesta left Barcelona at the end of the 2017/18 season to join J-League side, Vissel Kobe, while club icon Messi went for PSG in the summer transfer. But with their former teammate Xavi Hernandez now the head coach and Alves returning from Brazil,"
250,"Andres Iniesta left Barcelona at the end of the 2017/18 season to join J-League side, Vissel Kobe, while club icon Messi went for PSG in the summer transfer. But with their former teammate Xavi Hernandez now the head coach and Alves returning from Brazil,",Lionel Messi and Andres Iniesta could return to Barcelona one day,"Lionel Messi and Andres Iniesta could return to Barcelona one day.Andres Iniesta left Barcelona at the end of the 2017/18 season to join J-League side, Vissel Kobe, while club icon Messi went for PSG in the summer transfer. But with their former teammate Xavi Hernandez now the head coach and Alves returning from Brazil,"
251,"Lionel Messi hasn't played for PSG for a couple of weeks due to an injury he picked up last month. However, the attacker appears to have shaken off the knock and could return to action for the Parisians soon.",Lionel Messi on track to make PSG return after making complete recovery from injury - Reports,"Lionel Messi on track to make PSG return after making complete recovery from injury - Reports.Lionel Messi hasn't played for PSG for a couple of weeks due to an injury he picked up last month. However, the attacker appears to have shaken off the knock and could return to action for the Parisians soon."
252,"PSG's Lionel Messi and legendary midfielder, Andres Iniesta could return to Barcelona following hints from club’s president Joan Laporta. Laporta refused","LaLiga: Barcelona speaks on Messi, Iniesta’s return to Camp Nou after Dani Alves","LaLiga: Barcelona speaks on Messi, Iniesta’s return to Camp Nou after Dani Alves.PSG's Lionel Messi and legendary midfielder, Andres Iniesta could return to Barcelona following hints from club’s president Joan Laporta. Laporta refused"
253,"Lionel Messi, left Barcelona in the summer with the club not able to afford to renew his deal, Andres Iniesta, 37, joined the Japanese side Vissel Kobe in 2018.",Lionel Messi And Andres Iniesta Could Make Barcelona Return: President Joan Laporta,"Lionel Messi And Andres Iniesta Could Make Barcelona Return: President Joan Laporta.Lionel Messi, left Barcelona in the summer with the club not able to afford to renew his deal, Andres Iniesta, 37, joined the Japanese side Vissel Kobe in 2018."
254,Virgil van Dijk was edged out by Lionel Messi in the race for the 2019 Ballon d'Or with Sadio Mane playing a crucial role in his Liverpool team-mate's narrow loss,Virgil van Dijk's agonising Ballon d'Or denial as Sadio Mane helped Lionel Messi victory,Virgil van Dijk's agonising Ballon d'Or denial as Sadio Mane helped Lionel Messi victory.Virgil van Dijk was edged out by Lionel Messi in the race for the 2019 Ballon d'Or with Sadio Mane playing a crucial role in his Liverpool team-mate's narrow loss
255,Argentina captain Lionel Messi sent a heartfelt video message to his 100-year old fan which went viral on social media.,5 heartwarming incidents between Lionel Messi and fans,5 heartwarming incidents between Lionel Messi and fans.Argentina captain Lionel Messi sent a heartfelt video message to his 100-year old fan which went viral on social media.
256,"Barcelona president, Joan Laporta has talked up the possibility of bringing back Lionel Messi and Andres Iniesta. After being re-elected as the club’s president earlier this year, Laporta has arguably been handed the toughest job in football.","Barca President Hints At Messi, Iniesta Return To Nou Camp","Barca President Hints At Messi, Iniesta Return To Nou Camp.Barcelona president, Joan Laporta has talked up the possibility of bringing back Lionel Messi and Andres Iniesta. After being re-elected as the club’s president earlier this year, Laporta has arguably been handed the toughest job in football."
257,Barcelona president Joan Laporta has confessed that he can’t rule out a potential comeback for either Lionel Messi or Andres Iniesta in the near future as anything could happen. This comes in light of Dani Alves’ return to Camp Nou after leaving the club five years ago for Juventus.,"Can’t rule out returns for both Lionel Messi and Andres Iniesta, proclaims Joan Laporta","Can’t rule out returns for both Lionel Messi and Andres Iniesta, proclaims Joan Laporta.Barcelona president Joan Laporta has confessed that he can’t rule out a potential comeback for either Lionel Messi or Andres Iniesta in the near future as anything could happen. This comes in light of Dani Alves’ return to Camp Nou after leaving the club five years ago for Juventus."
258,Barcelona president Joan Laporta has confessed that he can’t rule out a potential comeback for either Lionel Messi or Andres Iniesta in the near future as anything could happen. This comes in light of Dani Alves’ return to Camp Nou after leaving the club five years ago for Juventus.,"Can’t rule out returns for both Lionel Messi and Andres Iniesta, proclaims Joan Laporta","Can’t rule out returns for both Lionel Messi and Andres Iniesta, proclaims Joan Laporta.Barcelona president Joan Laporta has confessed that he can’t rule out a potential comeback for either Lionel Messi or Andres Iniesta in the near future as anything could happen. This comes in light of Dani Alves’ return to Camp Nou after leaving the club five years ago for Juventus."
259,"Andres Iniesta left Barcelona at the end of the 2017/18 season to join J-League side, Vissel Kobe, while club icon Messi went for PSG in the sum",Afghanistan - Lionel Messi and Andres Iniesta could return to Barcelona one day,"Afghanistan - Lionel Messi and Andres Iniesta could return to Barcelona one day.Andres Iniesta left Barcelona at the end of the 2017/18 season to join J-League side, Vissel Kobe, while club icon Messi went for PSG in the sum"
260,"Andres Iniesta left Barcelona at the end of the 2017/18 season to join J-League side, Vissel Kobe, while club icon Messi went for PSG in the sum",Afghanistan - Lionel Messi and Andres Iniesta could return to Barcelona one day,"Afghanistan - Lionel Messi and Andres Iniesta could return to Barcelona one day.Andres Iniesta left Barcelona at the end of the 2017/18 season to join J-League side, Vissel Kobe, while club icon Messi went for PSG in the sum"
261,Barcelona’s president has confirmed that Lionel Messi could be set for a return to his boyhood club after refusing to “rule out anything.” The Argentine su,Barcelona confirm Lionel Messi could return back to the Spanish club from PSG,Barcelona confirm Lionel Messi could return back to the Spanish club from PSG.Barcelona’s president has confirmed that Lionel Messi could be set for a return to his boyhood club after refusing to “rule out anything.” The Argentine su
262,Barcelona is still searching for a player who can replace Lionel Messi Barca president Joan Laporta reveals the club's stance on Messi's potential return The Argentine wants to return to Camp Nou The idea of having Lionel Messi spend the twilight years of his career at Barcelona is still a possibility.,"Barcelona President Teases Lionel Messi, Andres Iniesta's Potential Return","Barcelona President Teases Lionel Messi, Andres Iniesta's Potential Return.Barcelona is still searching for a player who can replace Lionel Messi Barca president Joan Laporta reveals the club's stance on Messi's potential return The Argentine wants to return to Camp Nou The idea of having Lionel Messi spend the twilight years of his career at Barcelona is still a possibility."
263,Barcelona is still searching for a player who can replace Lionel Messi Barca president Joan Laporta reveals the club's stance on Messi's potential return The Argentine wants to return to Camp Nou The idea of having Lionel Messi spend the twilight years of his career at Barcelona is still a possibility.,"Barcelona President Teases Lionel Messi, Andres Iniesta's Potential Return","Barcelona President Teases Lionel Messi, Andres Iniesta's Potential Return.Barcelona is still searching for a player who can replace Lionel Messi Barca president Joan Laporta reveals the club's stance on Messi's potential return The Argentine wants to return to Camp Nou The idea of having Lionel Messi spend the twilight years of his career at Barcelona is still a possibility."
264,"Argentina skipper Lionel Messi has opened up about La Albiceleste's match against Brazil, deeming it an ""intense"" affair.","""This was a very intense game"" - Lionel Messi speaks about his fitness and Argentina's 0-0 draw against Brazil","""This was a very intense game"" - Lionel Messi speaks about his fitness and Argentina's 0-0 draw against Brazil.Argentina skipper Lionel Messi has opened up about La Albiceleste's match against Brazil, deeming it an ""intense"" affair."
265,"When Paris Saint-Germain signed Lionel Messi, the salary package included something previously unheard of for a player -- a one-off payment, understood to",Football industry embraces crypto as Messi helps 'fan tokens' take off,"Football industry embraces crypto as Messi helps 'fan tokens' take off.When Paris Saint-Germain signed Lionel Messi, the salary package included something previously unheard of for a player -- a one-off payment, understood to"
266,LIONEL MESSI and Andres Iniesta could follow Dani Alves back to Barcelona to give the Nou Camp an old revamp. That’s the amazing claim of Barca president Joan Laporta after new manager Xavi,Barcelona chief Laporta teases emotional Lionel Messi return as La Liga giants unveil Dani Alves after shock transfer,Barcelona chief Laporta teases emotional Lionel Messi return as La Liga giants unveil Dani Alves after shock transfer.LIONEL MESSI and Andres Iniesta could follow Dani Alves back to Barcelona to give the Nou Camp an old revamp. That’s the amazing claim of Barca president Joan Laporta after new manager Xavi
267,"After FC Barcelona stalwart Dani Alves made his official return to the La Liga giant, president Joan Laporta would not dismiss the possibility of club legends Messi and Iniesta doing the same.","Lionel Messi and Andres Iniesta could return to FC Barcelona one day, says president Joan Laporta","Lionel Messi and Andres Iniesta could return to FC Barcelona one day, says president Joan Laporta.After FC Barcelona stalwart Dani Alves made his official return to the La Liga giant, president Joan Laporta would not dismiss the possibility of club legends Messi and Iniesta doing the same."
268,"After FC Barcelona stalwart Dani Alves made his official return to the La Liga giant, president Joan Laporta would not dismiss the possibility of club legends Messi and Iniesta doing the same.","Lionel Messi and Andres Iniesta could return to FC Barcelona one day, says president Joan Laporta","Lionel Messi and Andres Iniesta could return to FC Barcelona one day, says president Joan Laporta.After FC Barcelona stalwart Dani Alves made his official return to the La Liga giant, president Joan Laporta would not dismiss the possibility of club legends Messi and Iniesta doing the same."
269,"The top 50 dribblers in world football have been revealed, using the vast Football Manager 2022 database, with Lionel Messi, Kylian Mbappe and Eden Hazard all represented at the top of the rankings.",Ranking football's 50 best dribblers with FM22 including Lionel Messi and Kylian Mbappe,"Ranking football's 50 best dribblers with FM22 including Lionel Messi and Kylian Mbappe.The top 50 dribblers in world football have been revealed, using the vast Football Manager 2022 database, with Lionel Messi, Kylian Mbappe and Eden Hazard all represented at the top of the rankings."
270,"Barcelona president Joan Laporta has suggested Lionel Messi could follow in Dani Alves' footsteps and return to the club one day. It's been a month of returns at Camp Nou, with Barca legend Xavi replacing Ronald Koeman as manager and making Alves his first signing.",Barcelona president Joan Laporta in intriguing Lionel Messi claim - 'I can't rule it out',"Barcelona president Joan Laporta in intriguing Lionel Messi claim - 'I can't rule it out'.Barcelona president Joan Laporta has suggested Lionel Messi could follow in Dani Alves' footsteps and return to the club one day. It's been a month of returns at Camp Nou, with Barca legend Xavi replacing Ronald Koeman as manager and making Alves his first signing."
271,Gus Poyet believes Mohamed Salah is the best of the Ballon d'Or picks this year and puts him above Lionel Messi and Cristiano Ronaldo.,Ballon d'Or 2021 - Gus Poyet says Mohamed Salah is 'the best' ahead of Lionel Messi and Cristiano Ronaldo,Ballon d'Or 2021 - Gus Poyet says Mohamed Salah is 'the best' ahead of Lionel Messi and Cristiano Ronaldo.Gus Poyet believes Mohamed Salah is the best of the Ballon d'Or picks this year and puts him above Lionel Messi and Cristiano Ronaldo.
272,Barcelona president Joan Laporta says he is not ruling out the possibility of Lionel Messi and Andres Iniesta returning to the club.,Messi & Iniesta Barcelona returns not ruled out by president Laporta,Messi & Iniesta Barcelona returns not ruled out by president Laporta.Barcelona president Joan Laporta says he is not ruling out the possibility of Lionel Messi and Andres Iniesta returning to the club.
273,"Argentina icon, Lionel Messi is widely considered to be the greatest player in the history of football, with the striker winning numerous professional and indiv",Lionel Messi needs to go past 11 players to hold World Cup record,"Lionel Messi needs to go past 11 players to hold World Cup record.Argentina icon, Lionel Messi is widely considered to be the greatest player in the history of football, with the striker winning numerous professional and indiv"
274,"LIONEL MESSI says he struggled to keep up with the fierce pace of last night’s World Cup qualifying clash for Argentina vs Brazil. The 34-year-old has been injured of late, missing Paris",Lionel Messi says he struggled to keep up with intensity of Brazil clash after injury comeback for Argentina,"Lionel Messi says he struggled to keep up with intensity of Brazil clash after injury comeback for Argentina.LIONEL MESSI says he struggled to keep up with the fierce pace of last night’s World Cup qualifying clash for Argentina vs Brazil. The 34-year-old has been injured of late, missing Paris"
275,Barcelona president Joan Laporta has refused to rule out Lionel Messi and Andres Iniesta one day returning to the club. His comments come with Xavi recently taking charge of the club and making Dani Alves his first signing.,Barcelona president Joan Laporta refuses to rule out Lionel Messi and Andres Iniesta return,Barcelona president Joan Laporta refuses to rule out Lionel Messi and Andres Iniesta return.Barcelona president Joan Laporta has refused to rule out Lionel Messi and Andres Iniesta one day returning to the club. His comments come with Xavi recently taking charge of the club and making Dani Alves his first signing.
276,"The latter was asked about whether Lionel Messi or Andres Iniesta might also return to Barcelona like Alves, and he did not say no. “I don’t rule it out,&rdquor; said Laporta.",Joan Laporta: Messi or Iniesta returning? I don't rule it out,"Joan Laporta: Messi or Iniesta returning? I don't rule it out.The latter was asked about whether Lionel Messi or Andres Iniesta might also return to Barcelona like Alves, and he did not say no. “I don’t rule it out,&rdquor; said Laporta."
277,LIONEL MESSI had NO idea Argentina had qualified for the World Cup in Qatar until after the 0-0 draw with South American rivals Brazil. The two and five-time World Cup winners played out a feisty,Lionel Messi had no idea Argentina qualified for World Cup after goalless draw with Brazil seals place in Qatar,Lionel Messi had no idea Argentina qualified for World Cup after goalless draw with Brazil seals place in Qatar.LIONEL MESSI had NO idea Argentina had qualified for the World Cup in Qatar until after the 0-0 draw with South American rivals Brazil. The two and five-time World Cup winners played out a feisty
278,Gus Poyet believes Mohamed Salah is the best of the Ballon d'Or picks this year and puts him above Lionel Messi and Cristiano Ronaldo.,Ballon d'Or 2021 - Gus Poyet says Mohamed Salah is 'the best' ahead of Lionel Messi and Cristiano Ronaldo,Ballon d'Or 2021 - Gus Poyet says Mohamed Salah is 'the best' ahead of Lionel Messi and Cristiano Ronaldo.Gus Poyet believes Mohamed Salah is the best of the Ballon d'Or picks this year and puts him above Lionel Messi and Cristiano Ronaldo.
279,"Argentina and Paris Saint-Germain forward Lionel Messi said Tuesday he is still working to regain peak physical fitness after overcoming knee and hamstring injuries. Messi admitted he was lacking sharpness in Argentina's goalless home draw with Brazil in a World Cup qualifier here on Tuesday,",Messi searching for 'rhythm' to finish 2021 on high,"Messi searching for 'rhythm' to finish 2021 on high.Argentina and Paris Saint-Germain forward Lionel Messi said Tuesday he is still working to regain peak physical fitness after overcoming knee and hamstring injuries. Messi admitted he was lacking sharpness in Argentina's goalless home draw with Brazil in a World Cup qualifier here on Tuesday,"
280,Aston Villa’s Emiliano Martinez was labelled a ‘phenomenon’ by Lionel Messi but is yet to recapture this form for his club this season,Lionel Messi's 'phenomenon' struggling to recapture last season's form for Aston Villa,Lionel Messi's 'phenomenon' struggling to recapture last season's form for Aston Villa.Aston Villa’s Emiliano Martinez was labelled a ‘phenomenon’ by Lionel Messi but is yet to recapture this form for his club this season
281,Barcelona president Joan Laporta has refused to rule out a potential Lionel Messi return as they continue to sort out their off-field issues,Barca president Joan Laporta refuses to rule out a sensational Lionel Messi and Iniesta return,Barca president Joan Laporta refuses to rule out a sensational Lionel Messi and Iniesta return.Barcelona president Joan Laporta has refused to rule out a potential Lionel Messi return as they continue to sort out their off-field issues
282,"Barcelona president Joan Laporta has refused to rule out the possibility of club legends Lionel Messi and Andres Iniesta returning to the club following the arrival of Dani Alves at the Camp Nou. The Brazilian is back for a second spell and was unveiled at a ceremony at the Camp Nou on Wednesday,",Barcelona President Talks Possibility of Messi & Iniesta Returns,"Barcelona President Talks Possibility of Messi & Iniesta Returns.Barcelona president Joan Laporta has refused to rule out the possibility of club legends Lionel Messi and Andres Iniesta returning to the club following the arrival of Dani Alves at the Camp Nou. The Brazilian is back for a second spell and was unveiled at a ceremony at the Camp Nou on Wednesday,"
283,"Having played the full 90 minutes tonight in Argentina’s World Cup qualifier against Brazil, Lionel Messi will return to Paris today, reports Loïc Tanzi of RMC Sport. The forward has now recovered from his knee injury which had kept him out of Paris Saint-Germain’s last two matches,",Lionel Messi returns to Paris after playing full game against Brazil,"Lionel Messi returns to Paris after playing full game against Brazil.Having played the full 90 minutes tonight in Argentina’s World Cup qualifier against Brazil, Lionel Messi will return to Paris today, reports Loïc Tanzi of RMC Sport. The forward has now recovered from his knee injury which had kept him out of Paris Saint-Germain’s last two matches,"
284,Barcelona president Joan Laporta has refused to rule out the possibility of Lionel Messi joining Xavi and Dani Alves in returning to the Camp Nou before retiring,"Lionel Messi ""certain"" he'll return to Barcelona as Joan Laporta opens the door","Lionel Messi ""certain"" he'll return to Barcelona as Joan Laporta opens the door.Barcelona president Joan Laporta has refused to rule out the possibility of Lionel Messi joining Xavi and Dani Alves in returning to the Camp Nou before retiring"
285,"While outshining his numerous illustrious teammates, Lionel Messi has shared the pitch with some of the greatest players in football.",5 star players who could complement Lionel Messi at PSG,"5 star players who could complement Lionel Messi at PSG.While outshining his numerous illustrious teammates, Lionel Messi has shared the pitch with some of the greatest players in football."
286,Barcelona president Joan Laporta has said he won't rule out bringing Lionel Messi and Andres Iniesta back after the signing of Dani Alves.,"Barcelona president Laporta refuses to rule out Messi, Iniesta return after Alves reunion","Barcelona president Laporta refuses to rule out Messi, Iniesta return after Alves reunion.Barcelona president Joan Laporta has said he won't rule out bringing Lionel Messi and Andres Iniesta back after the signing of Dani Alves."
287,"FC Barcelona unveiled the signing of Dani Alves on Wednesday in a reunion that shocked world football. Of course, club president Joan Laporta was asked if they would ever consider bringing back Lionel Messi,",Barcelona president Joan Laporta drops truth bomb on potential Lionel Messi reunion,"Barcelona president Joan Laporta drops truth bomb on potential Lionel Messi reunion.FC Barcelona unveiled the signing of Dani Alves on Wednesday in a reunion that shocked world football. Of course, club president Joan Laporta was asked if they would ever consider bringing back Lionel Messi,"
288,"FC Barcelona unveiled the signing of Dani Alves on Wednesday in a reunion that shocked world football. Of course, club president Joan Laporta was asked if they would ever consider bringing back Lionel Messi,",Barcelona president Joan Laporta drops truth bomb on potential Lionel Messi reunion,"Barcelona president Joan Laporta drops truth bomb on potential Lionel Messi reunion.FC Barcelona unveiled the signing of Dani Alves on Wednesday in a reunion that shocked world football. Of course, club president Joan Laporta was asked if they would ever consider bringing back Lionel Messi,"
289,Lionel Messi has revealed that the Argentina squad knew that facing Brazil in the World Cup qualifiers was going to be a tough match but admitted that they did well not to lose as they continue to grow.,"Important thing is we are doing well and continue to grow, reveals Lionel Messi","Important thing is we are doing well and continue to grow, reveals Lionel Messi.Lionel Messi has revealed that the Argentina squad knew that facing Brazil in the World Cup qualifiers was going to be a tough match but admitted that they did well not to lose as they continue to grow."
290,"Speaking at the unveiling of Dani Alves, Barca president Joan Laporta did not rule out the return of Lionel Messi and Andres Iniesta.",Could Messi and Iniesta join Xavi and Alves in Barcelona reunion?,"Could Messi and Iniesta join Xavi and Alves in Barcelona reunion?.Speaking at the unveiling of Dani Alves, Barca president Joan Laporta did not rule out the return of Lionel Messi and Andres Iniesta."
291,"Barcelona president Joan Laporta says that both Andres Iniesta and Lionel Messi could return to Camp Nou in the future. Xavi was recently confirmed as the Catalan club's new head coach, and the Spaniard has brought experienced defender Dani Alves back to Camp Nou on a free transfer.","Joan Laporta: 'Lionel Messi, Andres Iniesta could return to Barcelona'","Joan Laporta: 'Lionel Messi, Andres Iniesta could return to Barcelona'.Barcelona president Joan Laporta says that both Andres Iniesta and Lionel Messi could return to Camp Nou in the future. Xavi was recently confirmed as the Catalan club's new head coach, and the Spaniard has brought experienced defender Dani Alves back to Camp Nou on a free transfer."
292,"Barcelona president Joan Laporta says that both Andres Iniesta and Lionel Messi could return to Camp Nou in the future. Xavi was recently confirmed as the Catalan club's new head coach, and the Spaniard has brought experienced defender Dani Alves back to Camp Nou on a free transfer.","Joan Laporta: 'Lionel Messi, Andres Iniesta could return to Barcelona'","Joan Laporta: 'Lionel Messi, Andres Iniesta could return to Barcelona'.Barcelona president Joan Laporta says that both Andres Iniesta and Lionel Messi could return to Camp Nou in the future. Xavi was recently confirmed as the Catalan club's new head coach, and the Spaniard has brought experienced defender Dani Alves back to Camp Nou on a free transfer."
293,Lionel Messi is getting closer and closer to the end of his football career. His achievements are almost unparalleled and his performances are something that will be studied for decades or even centuries.,PSG’s results since the arrival of Lionel Messi,PSG’s results since the arrival of Lionel Messi.Lionel Messi is getting closer and closer to the end of his football career. His achievements are almost unparalleled and his performances are something that will be studied for decades or even centuries.
294,Lionel Messi has reacted after Argentina’s goal-less draw against Brazil in the 2022 FIFA World Cup qualifiers and claimed both teams tried their best on the counter to net the goal. Argentina have now qualified for the Qatar World Cup after the draw as they are currently placed at the second spot in South American qualifiers.,"Lionel Messi Opens up on His Fitness After Draw Against Brazil, Hopes to Finish Year Well","Lionel Messi Opens up on His Fitness After Draw Against Brazil, Hopes to Finish Year Well.Lionel Messi has reacted after Argentina’s goal-less draw against Brazil in the 2022 FIFA World Cup qualifiers and claimed both teams tried their best on the counter to net the goal. Argentina have now qualified for the Qatar World Cup after the draw as they are currently placed at the second spot in South American qualifiers."
295,"Forward for the Argentina national team and PSG Lionel Messi has been named the top player of the year, based on Goal.com’s survey. Based on the results of the survey of 14,000,000 people, Messi, who spent half of the year in FC Barcelona,",Lionel Messi named top footballer of the year,"Lionel Messi named top footballer of the year.Forward for the Argentina national team and PSG Lionel Messi has been named the top player of the year, based on Goal.com’s survey. Based on the results of the survey of 14,000,000 people, Messi, who spent half of the year in FC Barcelona,"
296,"Argentina secured a place in next year’s World Cup after a 0-0 draw against Brazil, giving Lionel Messi his fifth and possibly final shot at winning the only major trophy missing in his career. Second-place Argentina qualified after Chile lost 2-0 at home to third-place Ecuador.","Lacklustre Lionel Messi show as Argentina hold Brazil, but qualify for FIFA 2022 World Cup","Lacklustre Lionel Messi show as Argentina hold Brazil, but qualify for FIFA 2022 World Cup.Argentina secured a place in next year’s World Cup after a 0-0 draw against Brazil, giving Lionel Messi his fifth and possibly final shot at winning the only major trophy missing in his career. Second-place Argentina qualified after Chile lost 2-0 at home to third-place Ecuador."
297,"LIONEL MESSI admitted he struggled to keep up with the ferocious pace of last night’s Argentina vs Brazil clash. The 34-year-old has been injured of late, missing Paris Saint-Germain’s",Lionel Messi admits he struggled to keep up with intensity of Brazil clash after making return from injury for Argentina,"Lionel Messi admits he struggled to keep up with intensity of Brazil clash after making return from injury for Argentina.LIONEL MESSI admitted he struggled to keep up with the ferocious pace of last night’s Argentina vs Brazil clash. The 34-year-old has been injured of late, missing Paris Saint-Germain’s"
